full_plus_code,mean
588M2JMV+5V79,9.906419468546638
588M2MHR+52PP,8.56103327390131
588M2MHW+X6J9,10.659740691489363
588M2MQ5+H9GF,8.298737217912553
588M3J2C+9H5Q,6.038217574451411
588M3P36+39PQ,6.603647021094642
588M2MXX+6FMV,6.028854529616726
588M3JCF+3P43,0.0
588M2JMV+JXHH,6.33301794982699
588M3M65+MPCH,2.3536687203087885
588M2MW8+89W3,25.979995609253876
588M2JQF+6V83,4.5604514781491
588M2PQ7+GCXX,0.0
588M2PG7+4C63,0.0
588M3JHM+8HC6,0.8838252314814816
588M2MFV+GC7W,4.290688451776651
588M2PW2+FRX6,3.241548795343801
588M2PG2+7VGP,3.7724218749999996
588M2JPV+GXP7,8.66309840425532
588M2MPF+JV9J,2.2693772810218977
588M3J2H+P6HF,5.380833877284595
588M2PF3+GF4M,0.05743243243243243
588M2JWH+F29M,5.477773293357934
588M2P46+FVX3,0.28834575688073394
588M3M6F+PRGR,8.777436440677965
588M2MR2+JQ3G,5.597895408163265
588M3P23+HXCH,2.0965290381125223
588M2JRC+672Q,7.359374999999999
588M2PX2+JX99,6.6184245483528175
588M2MW6+C3PV,6.851200863335784
588M2JWF+C2WW,0.6275912747524753
588M3J5J+WQ46,5.036931818181818
588M3P44+PGGQ,3.1062921897205107
588M3P44+X53G,3.743930785123967
588M2M6V+3852,5.556570512820512
588M3M7J+3GR2,8.380741584852736
588M3M54+8C3M,1.0406203726554786
588M2MVG+QPQR,5.392014688940093
588M2M5W+7VRF,2.976505055147059
588M2MX6+CWH7,7.50047554347826
588M2MXX+QCH6,4.12034199106842
588M3MMR+CJ7C,2.7991132216775605
588M2MHJ+CHJP,12.188275837182447
588M3J3C+5285,5.702249461206897
588M2PX7+R4QG,6.234495656370656
588M2MJ5+XX3F,17.38325672579887
588M2MGR+MC6X,11.343255000000001
588M2JQV+334H,6.710350686659193
588M2JXX+FX25,6.510217101130654
588M3P44+7365,7.215010245901639
588M2JRH+W84V,4.160244526836157
588M2JRH+WMPC,6.677439360529219
588M2PX2+WH44,5.712015695701358
588M3J4C+9R85,7.505011544920237
588M3JGH+723R,2.7924691940497337
588M2P95+8247,9.296294395955755
588M2P83+VCWG,13.015821359268156
588M3J7F+6GC6,5.176170133729569
588M3P54+RM5V,3.384115491974878
588M2PW3+J8VR,3.7440893064142196
588M2MR6+XC9P,5.515672782874618
588M3J2H+Q864,7.836614245727757
588M2MCV+7523,6.721276234772247
588M2PX7+Q2RG,6.271010693521594
588M3P34+6JWV,7.581886985085227
588M2PC2+RJ9W,5.975087588595361
588M2MQ2+54QP,13.09192454798331
588M3J9V+FMXQ,4.722256764822921
588M3JHG+JQ4M,3.298968168445539
588M2JXX+G5PQ,5.035140891218871
588M3M5X+QMQ2,5.138891696313067
588M2MRM+9PQ8,4.5796933630394
588M2MW9+44M9,6.204373211927817
588M3M74+Q985,6.788027907470288
588M2MR5+4FGR,5.236390294754266
588M2MQF+4H79,8.365763034489712
588M3P43+475W,6.528431935669158
588M3M25+XWJH,5.849664548022599
588M2PX2+XXX2,5.6714652162806525
588M3J4G+QXMJ,5.5231582263978005
588M2MW8+3JJ7,7.482057144300725
588M3JCJ+9RQP,9.244961533403474
588M2MW8+4538,8.197740398763981
588M2PJ6+R966,1.6840411324786326
588M2MWJ+5MX9,5.942001094258957
588M2PF4+R89X,6.225641765611258
